genotype,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,line,rescaledASI,medianASI,medianASJ,rescaledASJ
ft7,12_21_17,27,OP50,0,ASI,57,ft7_OP50_27_NA-16.czi:z:5/14 - ft7_OP50_27_NA-16.czi #1,0.797,256.158,257,237,270,204.061,257,19468,,NA,,,,
ft7,12_21_17,27,OP50,0,ASI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,58,ft7_OP50_27_NA-16.czi:z:10/14 - ft7_OP50_27_NA-16.czi #1,0.723,235.362,237,222,247,170.225,236,16240,,NA,,,,
ft7,12_21_17,27,OP50,0,ASJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,79,ft7exgpa4_OP50_27_line2-02.czi:z:9/15 - ft7exgpa4_OP50_27_line2-02.czi #1,1.646,559.637,600,400,651,920.968,578,87863,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,80,ft7exgpa4_OP50_27_line2-02.czi:z:11/15 - ft7exgpa4_OP50_27_line2-02.czi #1,1.08,420.68,408,383,466,454.179,418,43330,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,81,ft7exgpa4_OP50_27_line2-02.czi:z:9/15 - ft7exgpa4_OP50_27_line2-02.czi #1,0.901,358.895,344,336,380,323.523,358,30865,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,82,ft7exgpa4_OP50_27_line2-02.czi:z:4/15 - ft7exgpa4_OP50_27_line2-02.czi #1,1.31,533.72,533,480,575,699.297,537,66715,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,83,ft7exgpa4_OP50_27_line2-03.czi:z:11/14 - ft7exgpa4_OP50_27_line2-03.czi #1,0.765,591.603,501,461,674,452.68,607,43187,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,84,ft7exgpa4_OP50_27_line2-03.czi:z:9/14 - ft7exgpa4_OP50_27_line2-03.czi #1,0.681,413.338,424,384,449,281.616,413,26867,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,85,ft7exgpa4_OP50_27_line2-03.czi:z:9/14 - ft7exgpa4_OP50_27_line2-03.czi #1,0.933,401.326,397,363,432,374.391,402,35718,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,86,ft7exgpa4_OP50_27_line2-03.czi:z:5/14 - ft7exgpa4_OP50_27_line2-03.czi #1,0.786,429.813,426,409,455,337.893,429,32236,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,87,ft7exgpa4_OP50_27_line2-04.czi:z:5/14 - ft7exgpa4_OP50_27_line2-04.czi #1,1.132,952,965,823,1044,1077.703,957,102816,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,88,ft7exgpa4_OP50_27_line2-04.czi:z:8/14 - ft7exgpa4_OP50_27_line2-04.czi #1,0.629,1065.617,1017,997,1121,670.179,1074,63937,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,89,ft7exgpa4_OP50_27_line2-04.czi:z:4/14 - ft7exgpa4_OP50_27_line2-04.czi #1,0.975,432.946,436,398,461,422.042,435,40264,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,90,ft7exgpa4_OP50_27_line2-04.czi:z:11/14 - ft7exgpa4_OP50_27_line2-04.czi #1,0.629,437.983,434,400,465,275.453,440,26279,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,91,ft7exgpa4_OP50_27_line2-05.czi:z:6/15 - ft7exgpa4_OP50_27_line2-05.czi #1,0.922,576.045,572,503,615,531.346,580,50692,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,92,ft7exgpa4_OP50_27_line2-05.czi:z:9/15 - ft7exgpa4_OP50_27_line2-05.czi #1,1.069,659.529,654,604,702,705.136,662,67272,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,93,ft7exgpa4_OP50_27_line2-05.czi:z:12/15 - ft7exgpa4_OP50_27_line2-05.czi #1,1.038,418.394,394,369,459,434.169,421,41421,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,94,ft7exgpa4_OP50_27_line2-05.czi:z:3/15 - ft7exgpa4_OP50_27_line2-05.czi #1,0.86,341.841,337,329,356,293.817,343,28031,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,95,ft7exgpa4_OP50_27_line2-06.czi:z:5/9 - ft7exgpa4_OP50_27_line2-06.czi #1,0.556,1211.321,1126,1094,1322,672.935,1222,64200,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,96,ft7exgpa4_OP50_27_line2-06.czi:z:5/9 - ft7exgpa4_OP50_27_line2-06.czi #1,0.252,1201.958,1190,1138,1241,302.37,1204,28847,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,97,ft7exgpa4_OP50_27_line2-06.czi:z:4/9 - ft7exgpa4_OP50_27_line2-06.czi #1,0.556,779.453,756,721,833,433.016,781,41311,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,98,ft7exgpa4_OP50_27_line2-06.czi:z:3/9 - ft7exgpa4_OP50_27_line2-06.czi #1,0.503,1275.854,1237,1145,1381,641.92,1284,61241,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,99,ft7exgpa4_OP50_27_line2-07.czi:z:4/12 - ft7exgpa4_OP50_27_line2-07.czi #1,0.461,745.182,738,653,798,343.679,756,32788,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,100,ft7exgpa4_OP50_27_line2-07.czi:z:5/12 - ft7exgpa4_OP50_27_line2-07.czi #1,1.436,541.511,537,452,629,777.618,540,74187,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,101,ft7exgpa4_OP50_27_line2-07.czi:z:5/12 - ft7exgpa4_OP50_27_line2-07.czi #1,0.503,547.375,521,497,603,275.4,549,26274,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,102,ft7exgpa4_OP50_27_line2-07.czi:z:11/12 - ft7exgpa4_OP50_27_line2-07.czi #1,0.765,416.205,412,375,439,318.47,416,30383,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,103,ft7exgpa4_OP50_27_line2-08.czi:z:7/19 - ft7exgpa4_OP50_27_line2-08.czi #1,0.964,776.293,789,707,817,748.604,781,71419,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,104,ft7exgpa4_OP50_27_line2-08.czi:z:11/19 - ft7exgpa4_OP50_27_line2-08.czi #1,0.922,663.875,666,621,703,612.361,666,58421,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,105,ft7exgpa4_OP50_27_line2-08.czi:z:8/19 - ft7exgpa4_OP50_27_line2-08.czi #1,1.258,431.308,434,403,455,542.51,434,51757,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,106,ft7exgpa4_OP50_27_line2-08.czi:z:17/19 - ft7exgpa4_OP50_27_line2-08.czi #1,1.352,416.876,416,386,441,563.683,416,53777,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,107,ft7exgpa4_OP50_27_line2-09.czi:z:10/14 - ft7exgpa4_OP50_27_line2-09.czi #1,0.713,244.162,248,231,254,174.03,245,16603,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,108,ft7exgpa4_OP50_27_line2-09.czi:z:12/14 - ft7exgpa4_OP50_27_line2-09.czi #1,0.356,250.5,250,238,264,89.274,250,8517,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,109,ft7exgpa4_OP50_27_line2-09.czi:z:8/14 - ft7exgpa4_OP50_27_line2-09.czi #1,0.734,306.7,307,286,321,225.035,307,21469,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,110,ft7exgpa4_OP50_27_line2-09.czi:z:6/14 - ft7exgpa4_OP50_27_line2-09.czi #1,0.545,291.115,292,274,302,158.674,292,15138,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,111,ft7exgpa4_OP50_27_line2-10.czi:z:8/10 - ft7exgpa4_OP50_27_line2-10.czi #1,0.943,316.578,311,290,341,298.649,318,28492,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,112,ft7exgpa4_OP50_27_line2-10.czi:z:6/10 - ft7exgpa4_OP50_27_line2-10.czi #1,1.237,279.966,282,258,296,346.279,281,33036,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,113,ft7exgpa4_OP50_27_line2-10.czi:z:4/10 - ft7exgpa4_OP50_27_line2-10.czi #1,1.048,330.88,339,279,360,346.824,334,33088,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,114,ft7exgpa4_OP50_27_line2-10.czi:z:5/10 - ft7exgpa4_OP50_27_line2-10.czi #1,1.174,359.277,350,295,406,421.78,360,40239,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,115,ft7exgpa4_OP50_27_line2-11.czi:z:5/12 - ft7exgpa4_OP50_27_line2-11.czi #1,0.639,869.852,764,559,1044,556.178,903,53061,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,116,ft7exgpa4_OP50_27_line2-11.czi:z:5/12 - ft7exgpa4_OP50_27_line2-11.czi #1,0.639,888.639,998,718,1063,568.19,889,54207,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,117,ft7exgpa4_OP50_27_line2-11.czi:z:6/12 - ft7exgpa4_OP50_27_line2-11.czi #1,0.44,465.548,455,443,499,204.952,465,19553,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,118,ft7exgpa4_OP50_27_line2-11.czi:z:10/12 - ft7exgpa4_OP50_27_line2-11.czi #1,0.671,466.828,443,432,501,313.167,469,29877,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,119,ft7exgpa4_OP50_27_line2-12.czi:z:6/12 - ft7exgpa4_OP50_27_line2-12.czi #1,0.556,804.453,785,746,848,446.905,810,42636,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,120,ft7exgpa4_OP50_27_line2-12.czi:z:9/12 - ft7exgpa4_OP50_27_line2-12.czi #1,1.195,560.14,559,497,604,669.33,559,63856,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,121,ft7exgpa4_OP50_27_line2-12.czi:z:11/12 - ft7exgpa4_OP50_27_line2-12.czi #1,0.87,407.928,410,384,429,354.895,410,33858,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,122,ft7exgpa4_OP50_27_line2-12.czi:z:5/12 - ft7exgpa4_OP50_27_line2-12.czi #1,0.901,311.128,317,282,343,280.463,313,26757,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,123,ft7exgpa4_OP50_27_line2-13.czi:z:8/12 - ft7exgpa4_OP50_27_line2-13.czi #1,1.048,380.75,378,323,419,399.097,385,38075,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,124,ft7exgpa4_OP50_27_line2-13.czi:z:8/12 - ft7exgpa4_OP50_27_line2-13.czi #1,0.535,393.02,380,347,428,210.098,393,20044,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,125,ft7exgpa4_OP50_27_line2-13.czi:z:10/12 - ft7exgpa4_OP50_27_line2-13.czi #1,0.849,294.753,315,263,330,250.254,292,23875,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,126,ft7exgpa4_OP50_27_line2-13.czi:z:11/12 - ft7exgpa4_OP50_27_line2-13.czi #1,0.807,338.584,325,305,394,273.273,338,26071,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,127,ft7exgpa4_OP50_27_line2-14.czi:z:8/10 - ft7exgpa4_OP50_27_line2-14.czi #1,0.692,562.97,542,502,626,389.464,563,37156,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,128,ft7exgpa4_OP50_27_line2-14.czi:z:7/10 - ft7exgpa4_OP50_27_line2-14.czi #1,0.587,620.857,603,564,687,364.433,620,34768,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,129,ft7exgpa4_OP50_27_line2-14.czi:z:4/10 - ft7exgpa4_OP50_27_line2-14.czi #1,0.87,546.434,543,479,600,475.394,549,45354,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,130,ft7exgpa4_OP50_27_line2-14.czi:z:3/10 - ft7exgpa4_OP50_27_line2-14.czi #1,1.331,409.165,398,372,444,544.679,409,51964,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,131,ft7exgpa4_OP50_27_line2-15.czi:z:8/14 - ft7exgpa4_OP50_27_line2-15.czi #1,1.069,251.284,248,237,269,268.661,251,25631,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,132,ft7exgpa4_OP50_27_line2-15.czi:z:7/14 - ft7exgpa4_OP50_27_line2-15.czi #1,1.415,218.556,217,205,233,309.267,218,29505,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,133,ft7exgpa4_OP50_27_line2-15.czi:z:12/14 - ft7exgpa4_OP50_27_line2-15.czi #1,0.734,377.814,390,346,408,277.214,379,26447,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,134,ft7exgpa4_OP50_27_line2-15.czi:z:9/14 - ft7exgpa4_OP50_27_line2-15.czi #1,0.996,365.8,349,299,418,364.255,364,34751,,line1,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,135,ft7exgpa4_OP50_27_line2-16.czi:z:5/11 - ft7exgpa4_OP50_27_line2-16.czi #1,0.545,471.942,512,406,522,257.235,474,24541,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,136,ft7exgpa4_OP50_27_line2-16.czi:z:5/11 - ft7exgpa4_OP50_27_line2-16.czi #1,0.671,546.578,532,468,604,366.666,550,34981,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,137,ft7exgpa4_OP50_27_line2-16.czi:z:7/11 - ft7exgpa4_OP50_27_line2-16.czi #1,0.472,546.089,516,501,596,257.581,546,24574,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,138,ft7exgpa4_OP50_27_line2-16.czi:z:8/11 - ft7exgpa4_OP50_27_line2-16.czi #1,0.996,449.789,455,405,499,447.89,450,42730,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,141,ft7exgpa4_OP50_27_line2-17.czi:z:4/12 - ft7exgpa4_OP50_27_line2-17.czi #1,0.545,850.808,769,710,936,463.738,868,44242,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,142,ft7exgpa4_OP50_27_line2-17.czi:z:9/12 - ft7exgpa4_OP50_27_line2-17.czi #1,1.059,715.446,758,550,814,757.419,726,72260,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,139,ft7exgpa4_OP50_27_line2-17.czi:z:4/12 - ft7exgpa4_OP50_27_line2-17.czi #1,0.451,544.628,551,512,573,245.475,545,23419,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,140,ft7exgpa4_OP50_27_line2-17.czi:z:11/12 - ft7exgpa4_OP50_27_line2-17.czi #1,0.765,362.356,366,320,390,277.266,364,26452,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,143,ft7exgpa4_OP50_27_line2-18.czi:z:7/11 - ft7exgpa4_OP50_27_line2-18.czi #1,0.535,897.529,835,817,981,479.797,895,45774,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,144,ft7exgpa4_OP50_27_line2-18.czi:z:9/11 - ft7exgpa4_OP50_27_line2-18.czi #1,0.901,620.256,577,487,775,559.123,622,53342,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,145,ft7exgpa4_OP50_27_line2-18.czi:z:6/11 - ft7exgpa4_OP50_27_line2-18.czi #1,0.65,585.774,537,533,633,380.68,591,36318,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,146,ft7exgpa4_OP50_27_line2-18.czi:z:3/11 - ft7exgpa4_OP50_27_line2-18.czi #1,1.205,573.783,575,495,635,691.645,582,65985,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,147,ft7exgpa4_OP50_27_line2-19.czi:z:4/9 - ft7exgpa4_OP50_27_line2-19.czi #1,0.629,276.067,279,260,298,173.622,277,16564,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,148,ft7exgpa4_OP50_27_line2-19.czi:z:3/9 - ft7exgpa4_OP50_27_line2-19.czi #1,0.587,272.107,265,244,294,159.723,273,15238,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,149,ft7exgpa4_OP50_27_line2-19.czi:z:4/9 - ft7exgpa4_OP50_27_line2-19.czi #1,0.618,328.085,321,308,350,202.897,326,19357,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,150,ft7exgpa4_OP50_27_line2-19.czi:z:7/9 - ft7exgpa4_OP50_27_line2-19.czi #1,0.849,342.235,336,313,361,290.568,342,27721,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,151,ft7exgpa4_OP50_27_line2-20.czi:z:4/12 - ft7exgpa4_OP50_27_line2-20.czi #1,0.776,804.365,758,720,890,623.912,799,59523,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,152,ft7exgpa4_OP50_27_line2-20.czi:z:6/12 - ft7exgpa4_OP50_27_line2-20.czi #1,0.765,595.521,615,509,682,455.678,605,43473,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,153,ft7exgpa4_OP50_27_line2-20.czi:z:6/12 - ft7exgpa4_OP50_27_line2-20.czi #1,0.346,794.636,855,661,918,274.866,797,26223,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,154,ft7exgpa4_OP50_27_line2-20.czi:z:9/12 - ft7exgpa4_OP50_27_line2-20.czi #1,0.524,793.3,819,683,853,415.763,803,39665,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,155,ft7exgpa4_OP50_27_line2-21.czi:z:6/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.367,464,477,425,497,170.225,465,16240,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,156,ft7exgpa4_OP50_27_line2-21.czi:z:5/11 - ft7exgpa4_OP50_27_line2-21.czi #1,1.059,443.208,440,388,491,469.21,443,44764,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,157,ft7exgpa4_OP50_27_line2-21.czi:z:6/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.314,251.133,245,242,263,78.97,251,7534,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,158,ft7exgpa4_OP50_27_line2-21.czi:z:2/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.713,338.279,314,308,381,241.114,334,23003,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,159,ft7exgpa4_OP50_27_line2-21.czi:z:6/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.933,695.169,537,536,861,648.513,695,61870,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,160,ft7exgpa4_OP50_27_line2-21.czi:z:7/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.797,770.776,717,617,851,614.017,778,58579,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,161,ft7exgpa4_OP50_27_line2-21.czi:z:7/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.818,466.09,452,413,510,381.068,469,36355,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,162,ft7exgpa4_OP50_27_line2-21.czi:z:10/11 - ft7exgpa4_OP50_27_line2-21.czi #1,0.849,603.605,600,530,673,512.479,604,48892,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,163,ft7exgpa4_OP50_27_line2-22.czi:z:4/9 - ft7exgpa4_OP50_27_line2-22.czi #1,0.43,540.22,535,478,586,232.163,539,22149,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,164,ft7exgpa4_OP50_27_line2-22.czi:z:5/9 - ft7exgpa4_OP50_27_line2-22.czi #1,0.419,532.475,529,449,606,223.253,533,21299,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,165,ft7exgpa4_OP50_27_line2-22.czi:z:5/9 - ft7exgpa4_OP50_27_line2-22.czi #1,0.21,471.4,471,450,503,98.823,471,9428,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,166,ft7exgpa4_OP50_27_line2-22.czi:z:7/9 - ft7exgpa4_OP50_27_line2-22.czi #1,0.587,411.357,395,385,428,241.46,413,23036,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,167,ft7exgpa4_OP50_27_line2-23.czi:z:8/11 - ft7exgpa4_OP50_27_line2-23.czi #1,0.681,443.754,454,402,473,302.339,448,28844,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,168,ft7exgpa4_OP50_27_line2-23.czi:z:6/11 - ft7exgpa4_OP50_27_line2-23.czi #1,0.849,391.074,394,337,428,332.034,394,31677,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,169,ft7exgpa4_OP50_27_line2-23.czi:z:5/11 - ft7exgpa4_OP50_27_line2-23.czi #1,0.807,330.961,345,303,352,267.12,332,25484,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,170,ft7exgpa4_OP50_27_line2-23.czi:z:3/11 - ft7exgpa4_OP50_27_line2-23.czi #1,1.048,371,352,338,406,388.877,373,37100,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,171,ft7exgpa4_OP50_27_line2-24.czi:z:8/12 - ft7exgpa4_OP50_27_line2-24.czi #1,0.681,770.815,815,680,849,525.173,775,50103,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,172,ft7exgpa4_OP50_27_line2-24.czi:z:7/12 - ft7exgpa4_OP50_27_line2-24.czi #1,0.472,704.889,680,659,760,332.485,702,31720,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,173,ft7exgpa4_OP50_27_line2-24.czi:z:7/12 - ft7exgpa4_OP50_27_line2-24.czi #1,0.755,634.083,655,573,688,478.539,636,45654,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,174,ft7exgpa4_OP50_27_line2-24.czi:z:3/12 - ft7exgpa4_OP50_27_line2-24.czi #1,0.597,668.877,627,603,731,399.631,667,38126,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,175,ft7exgpa4_OP50_27_line2-25.czi:z:4/10 - ft7exgpa4_OP50_27_line2-25.czi #1,0.545,296.865,285,278,317,161.808,296,15437,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,176,ft7exgpa4_OP50_27_line2-25.czi:z:6/10 - ft7exgpa4_OP50_27_line2-25.czi #1,0.524,265.48,264,251,277,139.136,265,13274,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,177,ft7exgpa4_OP50_27_line2-25.czi:z:9/10 - ft7exgpa4_OP50_27_line2-25.czi #1,0.566,290.63,289,272,307,164.502,291,15694,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,178,ft7exgpa4_OP50_27_line2-25.czi:z:6/10 - ft7exgpa4_OP50_27_line2-25.czi #1,0.681,246.215,245,232,263,167.752,245,16004,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,179,ft7exgpa4_OP50_27_line2-26.czi:z:10/13 - ft7exgpa4_OP50_27_line2-26.czi #1,1.09,494.683,519,438,548,539.26,496,51447,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,180,ft7exgpa4_OP50_27_line2-26.czi:z:7/13 - ft7exgpa4_OP50_27_line2-26.czi #1,0.765,415.055,409,369,469,317.59,415,30299,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,181,ft7exgpa4_OP50_27_line2-26.czi:z:3/13 - ft7exgpa4_OP50_27_line2-26.czi #1,0.503,491.625,480,454,531,247.351,492,23598,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,182,ft7exgpa4_OP50_27_line2-26.czi:z:9/13 - ft7exgpa4_OP50_27_line2-26.czi #1,0.377,454.361,446,428,481,171.452,451,16357,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,1,ft7exgpa4_OP50_27_line2-27.czi:z:5/11 - ft7exgpa4_OP50_27_line2-27.czi #1,0.346,350.121,352,334,364,121.107,351,11554,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,2,ft7exgpa4_OP50_27_line2-27.czi:z:5/11 - ft7exgpa4_OP50_27_line2-27.czi #1,0.87,318.301,310,295,347,276.92,315,26419,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,3,ft7exgpa4_OP50_27_line2-27.czi:z:7/11 - ft7exgpa4_OP50_27_line2-27.czi #1,0.388,491.649,485,467,512,190.676,492,18191,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,4,ft7exgpa4_OP50_27_line2-27.czi:z:7/11 - ft7exgpa4_OP50_27_line2-27.czi #1,0.377,400.389,392,384,419,151.086,401,14414,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,5,ft7exgpa4_OP50_27_line2-28.czi:z:13/16 - ft7exgpa4_OP50_27_line2-28.czi #1,0.409,613.846,609,577,651,250.936,612,23940,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,6,ft7exgpa4_OP50_27_line2-28.czi:z:8/16 - ft7exgpa4_OP50_27_line2-28.czi #1,0.797,926.132,909,846,986,737.776,928,70386,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,7,ft7exgpa4_OP50_27_line2-28.czi:z:10/16 - ft7exgpa4_OP50_27_line2-28.czi #1,0.891,457.271,456,434,478,407.409,458,38868,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,8,ft7exgpa4_OP50_27_line2-28.czi:z:4/16 - ft7exgpa4_OP50_27_line2-28.czi #1,0.482,518.217,524,487,541,249.867,523,23838,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,9,ft7exgpa4_OP50_27_line2-29.czi:z:10/19 - ft7exgpa4_OP50_27_line2-29.czi #1,0.493,1031.255,1037,923,1100,508.045,1041,48469,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,10,ft7exgpa4_OP50_27_line2-29.czi:z:15/19 - ft7exgpa4_OP50_27_line2-29.czi #1,0.409,660.641,661,625,696,270.065,661,25765,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,11,ft7exgpa4_OP50_27_line2-29.czi:z:13/19 - ft7exgpa4_OP50_27_line2-29.czi #1,0.535,431.431,435,405,455,230.632,434,22003,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,12,ft7exgpa4_OP50_27_line2-29.czi:z:3/19 - ft7exgpa4_OP50_27_line2-29.czi #1,0.398,574.895,585,536,606,228.987,577,21846,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASI,13,ft7exgpa4_OP50_27_line2.czi:z:11/12 - ft7exgpa4_OP50_27_line2.czi #1,0.524,336.94,333,313,356,176.588,338,16847,,line2,,,,
